transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN07013,U07013,20.0,F,5.6,4.52,3.09,3.41,7.47,104.0,26,8.2,Low,No,Severe,1
TXN07014,U07014,34.0,Female,10.84,3.65,3.95,5.32,8.91,134.0,71,11.35,High,No,Severe,1
TXN07015,U07015,35.0,Female,3.99,3.43,2.2,1.85,6.17,107.0,84,4.74,Low,Yes,,0
TXN07016,U07016,30.0,Female,11.96,0.92,2.92,4.49,7.08,70.0,151,14.71,Medium,No,Moderate,1
TXN07017,U07017,22.0,Female,8.68,,2.42,5.78,8.74,183.0,173,9.56,High,No,Moderate,1
TXN07018,U07018,27.0,Other,5.98,1.79,1.22,2.48,8.83,135.0,170,8.38,High,No,,0
TXN07019,U07019,32.0,Male,4.82,5.63,0.43,3.49,8.6,66.0,147,6.25,Low,Yes,Moderate,1
TXN07020,U07020,29.0,Other,4.11,1.04,2.78,1.98,8.13,,150,6.91,High,No,,0
TXN07021,U07021,32.0,Female,5.8,5.08,1.95,1.95,8.3,22.0,112,6.57,Medium,Yes,Severe,1
TXN07022,U07022,25.0,Female,10.56,,0.1,1.34,5.32,243.0,33,11.33,Medium,Yes,Moderate,1
TXN07023,U07023,34.0,Female,6.78,0.99,0.39,0.93,5.48,105.0,103,8.49,High,No,Mild,0
TXN07024,U07024,29.0,Female,10.32,4.72,2.92,3.01,6.66,108.0,103,12.22,Medium,No,Severe,1
TXN07025,U07025,33.0,Male,9.92,2.63,3.21,5.07,,235.0,83,11.67,High,No,Moderate,1
TXN07026,U07026,20.0,Male,9.92,0.95,1.76,2.4,6.52,244.0,109,11.04,High,No,Severe,1
TXN07027,U07027,32.0,Male,10.48,5.1,1.08,5.23,8.31,191.0,142,13.16,Low,Yes,Severe,1
TXN07028,U07028,31.0,Male,8.11,5.14,0.34,4.14,6.87,217.0,58,10.87,High,No,,1
TXN07029,U07029,32.0,Male,9.0,0.75,1.77,3.06,4.77,164.0,178,10.6,High,Yes,Severe,1
TXN07030,U07030,33.0,Male,5.77,2.28,0.39,5.04,7.47,195.0,40,,Medium,No,,0
TXN07031,U07031,35.0,Other,6.34,5.46,2.77,3.78,6.5,228.0,37,7.84,Medium,No,Severe,1
TXN07032,U07032,,Female,9.55,5.63,2.45,4.66,,240.0,36,11.91,High,Yes,Severe,1
TXN07033,U07033,35.0,Other,11.61,2.45,2.95,4.41,8.47,62.0,26,13.36,Medium,Yes,Moderate,1
TXN07034,U07034,28.0,Male,3.98,3.83,1.12,2.95,6.8,198.0,136,5.05,High,No,Mild,0
TXN07035,U07035,30.0,Other,4.61,3.89,0.72,0.98,6.1,81.0,87,6.79,Low,No,Mild,0
TXN07036,U07036,32.0,Other,3.92,4.01,1.73,0.92,5.94,209.0,83,4.72,High,No,Moderate,1
TXN07037,U07037,21.0,Male,9.12,2.69,2.21,4.31,6.63,245.0,167,10.81,High,No,Severe,1
TXN07038,U07038,32.0,Male,8.18,5.66,2.58,5.6,7.99,55.0,107,9.04,Medium,No,Severe,1
TXN07039,U07039,26.0,Female,9.84,2.31,0.36,3.01,8.39,239.0,178,11.44,Medium,Yes,Severe,1
TXN07040,U07040,35.0,Male,8.78,1.48,2.7,0.51,4.52,227.0,152,11.27,,Yes,Moderate,1
TXN07041,U07041,24.0,Male,7.55,3.68,0.83,2.56,7.9,245.0,74,8.48,Medium,No,Moderate,1
TXN07042,U07042,22.0,Female,4.2,1.27,2.53,1.96,5.65,125.0,94,4.96,Medium,Yes,Mild,0
TXN07043,U07043,11.0,Female,6.04,,0.83,4.49,6.64,42.0,70,8.0,Low,No,Moderate,1
TXN07044,U07044,22.0,Male,4.31,3.3,1.89,1.66,5.66,122.0,54,6.29,Low,Yes,Mild,0
TXN07045,U07045,,Male,8.52,0.74,2.21,5.3,7.16,37.0,126,10.09,Low,Yes,Severe,1
TXN07046,U07046,30.0,Male,6.34,5.49,0.79,3.29,7.48,129.0,156,8.63,,No,Moderate,1
TXN07047,U07047,30.0,Male,4.48,3.03,3.6,2.8,,57.0,67,5.54,High,Yes,,0
TXN07048,U07048,22.0,Other,5.75,2.8,1.93,2.56,6.74,147.0,64,8.28,High,Yes,,0
TXN07049,U07049,34.0,,5.74,4.05,2.05,2.03,6.18,114.0,170,7.18,High,Yes,Moderate,1
TXN07050,U07050,23.0,Male,9.01,1.43,2.28,2.01,8.68,62.0,164,,Low,Yes,Severe,1
TXN07051,U07051,999.0,Female,3.97,2.03,3.37,4.18,6.05,102.0,144,5.95,,Yes,Mild,0
TXN07052,U07052,34.0,Female,10.05,5.35,3.04,0.84,5.79,199.0,119,12.91,Medium,Yes,Severe,1
TXN07053,U07053,25.0,Male,7.63,4.36,0.71,1.43,6.37,29.0,155,9.08,Low,Yes,Severe,1
TXN07054,U07054,33.0,Male,3.88,2.94,1.65,2.08,8.86,63.0,24,6.57,Medium,No,Mild,0
TXN07055,U07055,26.0,Female,5.46,2.6,1.97,3.7,8.1,32.0,27,6.6,Medium,No,,0
TXN07056,U07056,22.0,Other,6.29,3.4,3.79,3.18,5.04,116.0,180,8.18,High,No,Mild,0
TXN07057,U07057,22.0,Female,7.9,0.52,1.8,1.09,7.35,188.0,154,8.78,Low,No,Moderate,1
TXN07058,U07058,34.0,Other,7.93,3.53,0.63,5.54,5.53,141.0,42,10.74,Medium,Yes,Mild,0
TXN07059,U07059,25.0,Female,6.56,0.94,1.97,2.88,8.59,119.0,16,7.3,High,Yes,Moderate,1
TXN07060,U07060,35.0,Female,5.48,1.18,3.42,0.59,8.43,143.0,30,6.15,Medium,Yes,Mild,0
TXN07061,U07061,35.0,Female,11.23,2.06,3.32,2.26,8.52,104.0,109,12.52,Low,No,Severe,1
TXN07062,U07062,30.0,Other,5.29,0.88,3.49,5.66,6.56,221.0,167,7.34,High,Yes,Mild,0
TXN07063,U07063,35.0,Other,9.79,2.41,0.31,1.96,7.51,73.0,148,11.67,Low,Yes,Severe,1
TXN07064,U07064,19.0,Male,10.07,3.76,1.6,1.63,8.09,180.0,159,11.31,Medium,No,Moderate,1
TXN07065,U07065,23.0,Female,10.3,5.83,3.35,3.38,8.33,107.0,37,12.43,Medium,No,Moderate,1
TXN07066,U07066,29.0,Male,8.13,5.48,3.78,0.97,5.43,208.0,85,9.13,High,No,Moderate,1
TXN07067,U07067,33.0,Male,6.42,0.79,2.42,5.64,8.1,79.0,52,8.09,Low,No,Moderate,1
TXN07068,U07068,27.0,Female,9.48,1.31,3.38,2.31,6.48,36.0,123,12.39,High,No,,1
TXN07069,U07069,22.0,Other,3.35,2.67,0.15,2.59,7.09,88.0,49,6.19,Medium,Yes,,0
TXN07070,U07070,19.0,Male,3.85,3.49,2.12,3.61,5.73,200.0,103,5.48,High,No,,0
TXN07071,U07071,34.0,Other,10.78,4.11,2.12,5.04,6.34,213.0,115,11.37,Low,No,Moderate,1
TXN07072,U07072,31.0,Female,7.98,4.39,0.2,1.91,5.73,204.0,169,10.14,High,No,Severe,1
TXN07073,U07073,19.0,Other,6.9,5.94,2.24,1.03,6.8,180.0,122,7.84,Medium,Yes,Mild,1
TXN07074,U07074,34.0,Male,10.11,4.89,3.21,3.42,5.83,24.0,152,12.35,Low,No,Severe,1
TXN07075,U07075,29.0,Other,7.01,4.12,2.88,3.78,6.5,192.0,58,8.01,High,No,Severe,1
TXN07076,U07076,34.0,Other,9.18,3.99,2.87,3.42,,22.0,95,11.78,Medium,Yes,Severe,1
TXN07077,U07077,34.0,Male,10.4,3.0,2.93,5.2,8.44,123.0,66,11.62,Low,No,Moderate,1
TXN07078,U07078,35.0,Other,8.79,2.5,3.5,0.77,8.73,244.0,166,10.68,,Yes,Severe,1
TXN07079,U07079,23.0,Male,7.82,5.24,1.82,4.08,5.34,191.0,128,9.87,Medium,No,Severe,1
TXN07080,U07080,18.0,Male,10.52,0.77,0.54,1.78,5.69,178.0,57,11.17,,Yes,,1
TXN07081,U07081,34.0,Male,4.96,3.17,0.08,4.56,7.26,21.0,101,7.72,Medium,No,Mild,0
TXN07082,U07082,30.0,Female,11.9,1.34,1.18,2.32,8.65,117.0,85,14.15,High,No,Severe,1
TXN07083,U07083,,Other,8.48,5.89,3.46,3.64,4.76,57.0,71,11.31,High,No,Moderate,1
TXN07084,U07084,28.0,Male,10.84,0.6,0.4,2.52,7.4,207.0,114,12.83,Low,No,Severe,1
TXN07085,U07085,34.0,Male,8.14,1.46,0.17,3.8,8.59,172.0,78,9.71,Medium,No,Severe,1
TXN07086,U07086,25.0,Other,6.38,1.45,2.85,5.71,6.52,199.0,130,9.0,Low,No,Moderate,1
TXN07087,U07087,35.0,Other,8.3,1.77,2.79,1.57,6.88,55.0,115,9.13,Low,No,Moderate,1
TXN07088,U07088,24.0,Female,9.06,4.58,3.21,1.98,7.02,135.0,170,10.34,Medium,Yes,Moderate,1
TXN07089,U07089,33.0,Male,4.64,0.77,3.59,4.78,8.23,179.0,49,6.02,Low,Yes,,0
TXN07090,U07090,19.0,Other,8.11,3.55,3.95,1.35,7.4,114.0,51,9.23,Medium,No,Severe,1
TXN07091,U07091,21.0,Female,4.32,2.16,3.88,3.16,,223.0,60,5.9,Medium,No,Mild,0
TXN07092,U07092,18.0,Female,11.51,4.29,2.07,1.8,4.54,248.0,90,12.62,Medium,Yes,Severe,1
TXN07093,U07093,26.0,Female,9.77,1.37,0.16,3.87,7.02,110.0,78,12.23,Low,Yes,Severe,1
TXN07094,U07094,25.0,Male,10.11,3.45,0.74,4.01,7.38,102.0,159,11.36,Medium,Yes,Severe,1
TXN07095,U07095,20.0,Female,5.66,2.42,2.78,4.65,6.0,238.0,115,7.39,Low,Yes,Mild,0
TXN07096,U07096,19.0,Female,10.66,0.92,3.61,2.09,5.31,32.0,96,12.99,Medium,Yes,Moderate,1
TXN07097,U07097,23.0,Female,11.57,1.08,3.2,3.37,6.47,99.0,91,12.26,Medium,Yes,Severe,1
TXN07098,U07098,35.0,Female,9.64,1.26,3.84,2.65,,33.0,136,10.77,Medium,Yes,Severe,1
TXN07099,U07099,29.0,Female,6.0,1.28,2.76,1.82,7.05,99.0,139,8.37,High,Yes,,0
TXN07100,U07100,23.0,Male,7.46,2.52,1.4,1.25,6.78,77.0,166,10.38,Low,No,Moderate,1
TXN07101,U07101,25.0,Female,11.53,2.11,3.6,0.97,4.97,,42,12.65,Medium,Yes,extreme,1
TXN07102,U07102,33.0,Female,4.81,1.94,2.67,3.82,6.44,65.0,176,6.93,Low,Yes,,0
TXN07103,U07103,26.0,Male,10.01,2.18,0.97,3.86,5.55,184.0,83,12.97,Medium,No,Severe,1
TXN07104,U07104,32.0,Male,5.52,1.19,1.95,4.78,8.96,24.0,112,7.61,High,Yes,,0
TXN07105,U07105,32.0,Female,6.03,2.49,2.49,4.51,7.41,111.0,53,8.68,Low,Yes,Moderate,1
TXN07106,U07106,21.0,Male,9.26,1.39,1.62,2.9,6.66,29.0,163,11.8,High,No,Severe,1
TXN07107,U07107,23.0,Other,5.31,5.68,1.55,3.46,7.59,38.0,167,8.04,Low,Yes,,1
TXN07108,U07108,20.0,Male,8.32,5.03,1.07,1.3,7.27,49.0,33,10.76,Low,No,Moderate,1
TXN07109,U07109,26.0,Other,8.9,2.65,0.93,0.53,,80.0,40,10.64,High,No,Moderate,1
TXN07110,U07110,19.0,Other,5.08,4.95,3.22,1.74,5.69,175.0,54,5.85,High,Yes,Moderate,1
TXN07111,U07111,22.0,Male,9.73,4.24,3.12,1.12,8.32,40.0,146,11.01,Low,No,Severe,1
TXN07112,U07112,26.0,Other,7.79,4.0,3.76,4.48,4.8,200.0,74,8.75,High,Yes,Mild,0
TXN07113,U07113,33.0,Male,9.11,4.76,2.7,5.31,6.81,243.0,34,11.85,Low,No,Moderate,1
TXN07114,U07114,23.0,Female,7.62,3.26,2.66,2.77,7.16,29.0,79,9.55,Medium,Yes,Moderate,1
TXN07115,U07115,18.0,Female,7.86,5.14,2.0,1.37,4.53,45.0,44,9.74,Low,Yes,Moderate,1
TXN07116,U07116,30.0,Female,11.28,2.88,3.57,4.03,8.29,113.0,118,13.98,Medium,No,,1
TXN07117,U07117,24.0,Other,7.66,4.92,0.35,0.78,4.66,59.0,160,10.59,Medium,No,Severe,1
TXN07118,U07118,29.0,Female,3.85,1.84,1.89,5.76,7.27,,56,5.57,Medium,No,,0
TXN07119,U07119,25.0,Female,3.06,5.91,0.77,5.92,7.8,93.0,104,5.08,High,Yes,,1
TXN07120,U07120,30.0,Female,8.99,4.55,0.69,1.07,8.09,141.0,151,10.28,Medium,No,,1
TXN07121,U07121,18.0,Male,5.97,3.1,3.59,1.13,6.25,241.0,170,6.49,High,No,Mild,0
TXN07122,U07122,34.0,,4.14,3.3,3.95,2.53,8.06,216.0,24,5.65,Medium,No,,0
TXN07123,U07123,35.0,Female,11.75,3.19,0.46,3.42,6.63,155.0,145,14.72,High,Yes,Moderate,1
TXN07124,U07124,21.0,Other,8.3,5.81,0.08,3.63,6.78,35.0,100,10.98,Low,No,Severe,1
TXN07125,U07125,21.0,Female,5.69,3.01,2.59,1.07,5.33,49.0,100,7.38,Low,Yes,,0
TXN07126,U07126,35.0,Other,9.22,1.98,0.25,1.23,7.16,44.0,30,10.36,High,Yes,Moderate,1
TXN07127,U07127,32.0,Other,8.48,4.85,3.95,3.73,7.55,60.0,96,10.38,Low,No,Moderate,1
TXN07128,U07128,24.0,Male,10.48,5.19,0.82,5.19,,28.0,157,13.03,Low,Yes,Severe,1
TXN07129,U07129,24.0,Male,7.82,2.53,3.09,4.29,5.98,127.0,109,9.06,High,No,Mild,0
TXN07130,U07130,22.0,Other,9.24,4.11,0.87,4.78,6.21,175.0,101,11.04,Low,Yes,Severe,1
TXN07131,U07131,20.0,Female,6.66,5.17,2.21,4.35,4.78,126.0,103,9.6,High,Yes,Moderate,1
TXN07132,U07132,24.0,Other,8.59,3.91,0.41,3.05,8.7,77.0,27,11.28,High,No,Moderate,1
TXN07133,U07133,33.0,Male,7.44,4.31,1.2,1.53,7.72,187.0,46,9.36,Medium,Yes,Moderate,1
TXN07134,U07134,18.0,Female,6.75,3.84,1.46,3.87,7.64,173.0,141,8.01,High,Yes,Moderate,1
TXN07135,U07135,21.0,,7.76,1.7,1.46,5.09,8.39,,103,10.26,Low,No,Moderate,1
TXN07136,U07136,23.0,Other,3.12,5.46,3.47,1.85,8.45,58.0,29,4.05,Medium,Yes,Moderate,1
TXN07137,U07137,25.0,Female,4.63,0.82,2.21,3.07,5.46,79.0,168,5.77,Low,No,,0
TXN07138,U07138,20.0,Female,7.15,2.18,2.08,5.21,6.98,186.0,60,9.77,High,No,Moderate,1
TXN07139,U07139,24.0,Other,4.9,4.82,1.66,2.97,7.17,,29,6.24,High,No,Moderate,1
TXN07140,U07140,33.0,Female,5.56,1.55,0.95,3.48,7.82,243.0,151,7.91,High,Yes,Mild,0
TXN07141,U07141,19.0,Female,5.69,1.81,0.89,2.51,7.05,238.0,161,7.75,High,No,,0
TXN07142,U07142,,Male,4.15,3.44,1.32,1.87,5.46,242.0,111,5.91,High,Yes,,0
TXN07143,U07143,21.0,Female,11.9,4.52,1.64,0.54,6.36,41.0,113,14.58,High,Yes,Moderate,1
TXN07144,U07144,33.0,Other,9.07,5.64,3.22,5.78,7.06,132.0,165,10.0,Low,Yes,Moderate,1
TXN07145,U07145,,Other,3.34,3.45,1.2,4.95,6.06,,130,5.22,Medium,Yes,Mild,0
TXN07146,U07146,27.0,Other,9.85,3.04,0.56,5.37,6.31,168.0,103,12.48,Low,No,Severe,1
TXN07147,U07147,35.0,Female,8.59,0.73,1.35,1.57,5.93,146.0,103,10.61,Medium,No,Severe,1
TXN07148,U07148,,Other,11.02,2.18,0.72,0.72,5.86,220.0,100,13.18,High,Yes,Moderate,1
TXN07149,U07149,25.0,Other,9.43,3.2,0.14,5.45,8.78,88.0,22,10.29,Medium,Yes,Severe,1
TXN07150,U07150,35.0,Female,7.35,2.29,3.72,1.34,8.45,198.0,114,9.25,Medium,No,Mild,0
TXN07151,U07151,20.0,Male,10.96,3.72,2.23,4.34,4.57,113.0,180,12.9,High,No,Moderate,1
TXN07152,U07152,20.0,Female,8.72,3.44,3.0,5.95,5.17,181.0,62,,Low,No,Moderate,1
TXN07153,U07153,28.0,Male,7.66,1.24,2.44,3.97,6.15,111.0,52,10.46,Medium,No,Mild,0
TXN07154,U07154,33.0,Male,10.53,5.82,3.04,1.06,8.05,133.0,136,12.05,Medium,No,Moderate,1
TXN07155,U07155,32.0,,4.17,1.65,0.67,4.68,6.04,219.0,152,6.81,Medium,No,,0
TXN07156,U07156,35.0,Other,4.41,2.26,2.46,1.07,5.02,140.0,150,5.79,,No,Mild,0
TXN07157,U07157,19.0,Male,5.62,3.89,1.82,4.63,6.03,,89,6.45,,No,,0
TXN07158,U07158,32.0,Female,7.25,2.62,3.29,2.92,4.88,143.0,99,9.26,,Yes,Mild,0
TXN07159,U07159,21.0,Male,8.72,3.24,2.58,5.1,5.88,114.0,37,10.88,High,No,Moderate,1
TXN07160,U07160,19.0,Other,4.82,4.5,2.04,1.73,8.16,228.0,167,5.51,Medium,No,Moderate,1
TXN07161,U07161,19.0,Female,4.03,5.49,0.98,5.92,6.65,93.0,61,7.02,Medium,No,Moderate,1
TXN07162,U07162,22.0,Female,5.71,1.14,0.91,3.38,5.72,49.0,21,6.97,High,Yes,Mild,0
TXN07163,U07163,26.0,Male,7.77,0.8,2.45,5.51,6.4,135.0,176,9.53,Low,Yes,Moderate,1
TXN07164,U07164,27.0,Male,4.23,4.5,3.9,2.18,5.32,231.0,164,6.94,High,Yes,Severe,1
TXN07165,U07165,18.0,Female,10.01,1.98,0.12,1.53,6.85,159.0,121,12.8,High,No,Severe,1
TXN07166,U07166,,Female,3.79,2.67,3.21,2.58,5.64,233.0,63,6.22,Medium,No,,0
TXN07167,U07167,18.0,Male,3.19,5.96,0.73,3.57,8.69,171.0,135,5.78,High,No,Severe,1
TXN07168,U07168,23.0,,3.66,2.8,3.61,3.41,5.45,139.0,130,4.77,Medium,Yes,Mild,0
TXN07169,U07169,23.0,Male,10.67,2.95,2.08,1.83,6.09,237.0,69,11.19,Low,Yes,Moderate,1
TXN07170,U07170,28.0,Male,9.61,5.39,2.69,2.65,6.52,76.0,158,11.23,High,Yes,Severe,1
TXN07171,U07171,32.0,Female,9.71,4.26,2.97,4.42,6.09,85.0,112,11.12,High,No,Severe,1
TXN07172,U07172,30.0,Male,4.3,2.92,0.82,1.25,5.77,47.0,73,6.84,Low,No,Mild,0
TXN07173,U07173,32.0,Male,5.12,5.61,3.58,5.22,6.9,33.0,78,7.98,Medium,Yes,Moderate,1
TXN07174,U07174,,Male,6.34,4.66,2.62,3.94,7.47,30.0,146,7.79,High,No,,1
TXN07175,U07175,25.0,Female,4.76,4.73,1.21,1.68,6.44,196.0,159,7.68,Medium,Yes,Moderate,1
TXN07176,U07176,31.0,Male,11.09,4.86,2.53,2.26,7.57,109.0,34,12.27,Low,Yes,Severe,1
TXN07177,U07177,26.0,Male,9.69,2.36,0.4,1.07,7.83,76.0,150,12.59,Low,No,Severe,1
TXN07178,U07178,20.0,Male,4.75,4.3,3.47,4.67,7.34,161.0,85,6.15,Medium,No,Moderate,1
TXN07179,U07179,32.0,Male,10.43,4.18,3.22,3.93,7.9,174.0,16,12.88,Low,Yes,Moderate,1
TXN07180,U07180,35.0,Male,3.92,2.34,0.12,1.44,6.01,163.0,165,4.99,Low,Yes,,0
TXN07181,U07181,32.0,Female,8.18,4.26,2.02,3.13,8.51,170.0,156,11.0,High,No,Severe,1
TXN07182,U07182,31.0,Female,5.19,3.08,2.55,1.81,5.25,161.0,76,5.84,High,Yes,,0
TXN07183,U07183,24.0,Female,5.07,2.56,2.51,2.86,5.2,57.0,130,7.52,High,Yes,,0
TXN07184,U07184,35.0,Male,11.06,4.16,2.78,2.93,4.83,34.0,106,13.3,High,Yes,Moderate,1
TXN07185,U07185,29.0,Female,9.36,1.0,0.33,4.45,6.96,,144,10.48,High,Yes,Moderate,1
TXN07186,U07186,31.0,Other,4.3,2.75,1.01,1.89,8.16,213.0,41,6.85,Medium,Yes,Mild,0
TXN07187,U07187,21.0,Male,5.53,1.94,1.92,3.52,7.95,246.0,69,,Low,No,Mild,0
TXN07188,U07188,34.0,Other,3.16,5.31,3.82,4.25,6.06,124.0,19,4.51,Medium,No,Moderate,1
TXN07189,U07189,27.0,Other,7.48,4.7,3.8,4.34,4.58,56.0,128,8.83,Medium,No,Severe,1
TXN07190,U07190,33.0,Female,7.91,5.97,0.48,2.05,4.72,98.0,153,8.89,High,No,Severe,1
TXN07191,U07191,24.0,Female,8.8,,1.89,5.85,8.45,75.0,27,10.42,High,No,Moderate,1
TXN07192,U07192,29.0,Male,10.55,3.99,0.43,5.78,8.4,192.0,173,11.32,Low,Yes,Moderate,1
TXN07193,U07193,35.0,Female,6.41,0.83,2.27,4.99,6.7,123.0,50,7.31,Low,Yes,Moderate,1
TXN07194,U07194,27.0,Other,6.38,4.92,3.28,3.9,8.43,70.0,172,8.62,Medium,No,Moderate,1
TXN07195,U07195,,Other,6.48,3.63,0.79,1.58,5.32,93.0,38,7.77,High,No,Moderate,1
TXN07196,U07196,31.0,Other,7.12,,2.14,4.98,5.9,47.0,117,8.86,High,No,Moderate,1
TXN07197,U07197,29.0,Female,8.74,2.18,3.92,1.87,8.9,24.0,167,11.22,High,Yes,Moderate,1
TXN07198,U07198,28.0,Female,3.47,2.59,1.17,4.99,5.47,204.0,105,5.6,High,Yes,Severe,0
TXN07199,U07199,19.0,Female,7.79,4.36,2.28,5.74,,96.0,168,9.21,Low,Yes,Moderate,1
TXN07200,U07200,19.0,Other,9.62,2.28,3.36,0.75,5.13,134.0,35,12.33,High,No,Severe,1
TXN07201,U07201,20.0,Female,8.37,2.65,2.91,4.25,5.49,97.0,155,9.1,Medium,No,Severe,1
TXN07202,U07202,19.0,Female,5.92,5.23,2.76,5.14,6.28,106.0,31,7.21,Low,Yes,Moderate,1
TXN07203,U07203,21.0,Other,10.69,4.62,3.09,2.43,6.2,130.0,66,12.67,Medium,Yes,Severe,1
TXN07204,U07204,31.0,Other,8.41,2.49,0.85,1.35,6.36,121.0,109,9.61,Low,Yes,Moderate,1
TXN07205,U07205,21.0,Female,7.31,4.82,1.89,5.46,7.53,47.0,137,8.86,Low,No,Moderate,1
TXN07206,U07206,32.0,Other,6.21,1.95,2.77,2.49,6.66,186.0,32,7.15,Medium,Yes,Moderate,1
TXN07207,U07207,,Female,7.28,1.83,2.6,1.46,8.04,141.0,105,8.41,Low,Yes,Mild,0
TXN07208,U07208,30.0,Other,7.22,0.88,2.08,1.29,7.03,190.0,67,7.82,Low,No,Moderate,1
TXN07209,U07209,24.0,Other,8.09,3.09,0.76,4.56,4.7,163.0,115,10.4,,No,Severe,1
TXN07210,U07210,33.0,Female,10.05,2.04,3.03,3.1,8.76,179.0,162,11.21,Low,Yes,Moderate,1
TXN07211,U07211,31.0,Female,6.77,4.02,0.58,1.5,6.68,33.0,176,9.46,Medium,Yes,Moderate,1
TXN07212,U07212,,Other,11.88,1.66,2.24,4.82,8.72,143.0,99,13.72,High,Yes,Moderate,1
TXN07213,U07213,33.0,Other,5.31,3.75,1.76,2.96,7.04,145.0,29,7.59,Medium,No,,0
TXN07214,U07214,20.0,Other,6.42,4.86,1.39,2.1,5.53,96.0,84,8.27,Medium,No,Moderate,1
TXN07215,U07215,21.0,Other,11.82,4.93,0.36,1.33,4.75,220.0,86,13.6,Low,Yes,Moderate,1
TXN07216,U07216,23.0,Female,3.4,,0.59,4.49,7.74,142.0,101,4.31,,Yes,Severe,1
TXN07217,U07217,27.0,Other,7.78,1.15,3.54,5.82,7.72,165.0,70,8.37,Low,Yes,Moderate,1
TXN07218,U07218,30.0,Female,7.82,2.49,3.42,2.42,4.77,241.0,155,9.21,High,Yes,Mild,0
TXN07219,U07219,35.0,Male,6.88,3.58,0.21,0.82,6.03,122.0,75,7.67,Low,No,Moderate,1
TXN07220,U07220,21.0,Male,5.77,3.32,2.37,4.48,7.73,227.0,90,7.28,Medium,No,,0
TXN07221,U07221,20.0,Female,11.15,1.17,3.4,3.81,7.14,63.0,29,12.8,Low,No,Severe,1
TXN07222,U07222,22.0,Male,11.98,3.08,0.77,1.68,,127.0,108,13.61,Low,No,Severe,1
TXN07223,U07223,21.0,Male,11.87,4.53,2.05,5.34,7.59,86.0,102,12.83,High,No,Moderate,1
TXN07224,U07224,34.0,Other,8.52,3.24,0.72,2.85,8.32,142.0,27,10.2,High,Yes,Severe,1
TXN07225,U07225,18.0,Female,7.91,1.83,2.62,4.42,6.91,41.0,111,9.93,High,No,Mild,0
TXN07226,U07226,35.0,Female,5.06,3.33,1.67,4.55,8.61,163.0,170,7.11,Low,Yes,Mild,0
TXN07227,U07227,30.0,Male,9.36,4.04,3.65,1.26,7.05,107.0,72,11.66,High,No,Severe,1
TXN07228,U07228,,Other,3.42,1.4,3.79,2.69,7.43,171.0,149,4.34,High,No,Mild,0
TXN07229,U07229,32.0,Female,9.97,2.06,2.07,3.66,7.25,239.0,177,,Low,No,Severe,1
TXN07230,U07230,26.0,Male,11.44,5.28,1.47,5.41,8.96,159.0,177,12.42,Medium,No,Moderate,1
TXN07231,U07231,30.0,Other,10.21,3.55,2.48,2.28,5.9,86.0,138,12.12,Low,No,Moderate,1
TXN07232,U07232,23.0,Male,11.89,4.58,2.09,5.61,8.75,56.0,38,12.64,High,No,Severe,1
TXN07233,U07233,24.0,Male,8.42,5.56,3.68,4.8,8.3,114.0,127,10.64,High,No,Severe,1
TXN07234,U07234,29.0,Other,8.94,1.22,3.6,5.43,4.77,155.0,16,9.56,Low,Yes,Moderate,1
TXN07235,U07235,35.0,Male,11.82,0.64,3.56,2.0,4.99,130.0,27,12.34,High,Yes,Moderate,1
TXN07236,U07236,20.0,Female,4.25,0.76,2.67,1.28,7.68,176.0,92,6.77,High,No,Mild,0
TXN07237,U07237,30.0,Other,11.55,1.39,0.71,5.99,7.29,92.0,24,13.3,Low,No,Moderate,1
TXN07238,U07238,20.0,Female,7.6,5.27,1.02,4.45,5.91,97.0,135,8.13,Low,No,Moderate,1
TXN07239,U07239,27.0,Other,3.04,1.12,0.67,5.57,7.28,216.0,139,,Low,Yes,Mild,0
TXN07240,U07240,31.0,Male,4.29,5.45,3.83,3.33,5.55,90.0,97,6.47,High,Yes,Moderate,1
TXN07241,U07241,29.0,Other,4.21,5.88,0.68,4.42,5.38,66.0,52,4.8,High,Yes,Moderate,1
TXN07242,U07242,33.0,Male,11.17,4.99,1.25,3.77,7.17,223.0,168,11.8,Low,Yes,Moderate,1
TXN07243,U07243,34.0,Female,5.42,0.8,0.39,4.48,5.13,76.0,81,8.39,Medium,No,Mild,0
TXN07244,U07244,29.0,Female,4.47,2.69,3.32,5.68,,31.0,151,7.23,Low,No,,0
TXN07245,U07245,26.0,Female,4.37,3.48,2.33,3.75,7.24,150.0,155,4.98,Medium,Yes,,0
TXN07246,U07246,18.0,Male,8.85,1.14,3.72,3.83,,204.0,134,10.47,Medium,No,Severe,1
TXN07247,U07247,26.0,Female,11.81,3.95,2.03,5.22,4.89,250.0,134,14.0,Low,Yes,Severe,1
TXN07248,U07248,29.0,Female,3.09,,2.83,4.03,7.58,180.0,55,3.63,,No,Mild,0
TXN07249,U07249,22.0,Other,7.71,5.47,2.32,2.53,7.67,62.0,162,8.68,Medium,Yes,Moderate,1
TXN07250,U07250,18.0,Other,5.61,4.15,1.39,5.88,8.24,79.0,60,7.7,High,Yes,Moderate,1
TXN07251,U07251,33.0,Other,10.78,0.71,1.98,1.36,5.63,91.0,117,13.51,Low,Yes,Severe,1
